,city_name,group
33271,Perrogney-les-Fontaines,3
33272,Perrogney-les-Fontaines,3
33273,Perrusse,1
33274,Perthes,4
33275,Pierremont-sur-Amance,3
33276,Pierremont-sur-Amance,4
33277,Pisseloup,4
33278,Planrupt,4
33279,Plesnoy,2
33280,Poinsenot,4
33281,Poinson-lès-Fayl,3
33282,Poinson-lès-Grancey,3
33283,Poinson-lès-Nogent,3
33284,Poiseul,3
33285,Poissons,4
33286,Pont-la-Ville,0
33287,Le Châtelet-sur-Meuse,3
33288,Le Châtelet-sur-Meuse,0
33289,Poulangy,4
33290,Praslay,4
33291,Le Montsaugeonnais,4
33292,Le Montsaugeonnais,3
33293,Le Montsaugeonnais,0
33294,Pressigny,3
33295,Prez-sous-Lafauche,4
33296,Rives Dervoises,1
33297,Rives Dervoises,3
33298,Rives Dervoises,4
33299,Rives Dervoises,3
33300,Rachecourt-Suzémont,4
33301,Rachecourt-sur-Marne,4
33302,Rançonnières,3
33303,Rangecourt,3
33304,Rennepont,4
33305,Reynel,4
33306,Riaucourt,3
33307,Richebourg,4
33308,Rimaucourt,4
33309,Rivières-le-Bois,1
33310,Rivière-les-Fosses,0
33311,Rizaucourt-Buchey,3
33312,Rizaucourt-Buchey,1
33313,Rochefort-sur-la-Côte,4
33314,Roches-sur-Marne,4
33315,Rochetaillée,3
33316,Rochetaillée,3
33317,Rolampont,4
33318,Rolampont,3
33319,Rolampont,4
33320,Rolampont,4
33321,Romain-sur-Meuse,3
33322,Rouécourt,1
33323,Rouelles,1
33324,Rougeux,3
33325,Rouvres-sur-Aube,4
33326,Rouvroy-sur-Marne,4
33327,Rupt,3
33328,Sailly,4
33329,Saint-Blin,4
33330,Saint-Broingt-le-Bois,3
33331,Saint-Broingt-les-Fosses,4
33332,Saint-Ciergues,3
33333,Saint-Dizier,3
33334,Saint-Dizier,3
33335,Saint-Dizier,4
33336,Saint-Dizier,4
33337,Saint-Dizier,2
33338,Saint-Dizier,4
33339,Saint-Dizier,4
33340,Saint-Dizier,4
33341,Saint-Dizier,2
33342,Saint-Dizier,2
33343,Saint-Dizier,4
33344,Saint-Dizier,4
33345,Saint-Dizier,4
33346,Saint-Dizier,4
33347,Saints-Geosmes,3
33348,Saints-Geosmes,3
33349,Saint-Loup-sur-Aujon,3
33350,Saint-Martin-lès-Langres,3
33351,Saint-Maurice,3
33352,Saint-Thiébault,3
33353,Saint-Urbain-Maconcourt,4
33354,Saint-Urbain-Maconcourt,4
33355,Saint-Vallier-sur-Marne,3
33356,Sarcey,4
33357,Sarrey,4
33358,Saudron,1
33359,Saulles,3
33360,Saulxures,3
33361,Savigny,3
33362,Semilly,4
33363,Semoutiers-Montsaon,3
33364,Semoutiers-Montsaon,4
33365,Serqueux,4
33366,Sexfontaines,4
33367,Signéville,4
33368,Silvarouvres,3
33369,Sommancourt,3
33370,Sommerécourt,3
33371,Sommevoire,4
33372,Sommevoire,4
33373,Soncourt-sur-Marne,3
33374,Soulaucourt-sur-Mouzon,3
33375,Soyers,3
33376,Suzannecourt,4
33377,Ternat,4
33378,Thilleux,4
33379,Thivet,4
33380,Thol-lès-Millières,4
33381,Thonnance-lès-Joinville,4
33382,Thonnance-les-Moulins,4
33383,Torcenay,0
33384,Tornay,0
33385,Treix,1
33386,Tremilly,4
33387,Troisfontaines-la-Ville,4
33388,Troisfontaines-la-Ville,4
33389,Troisfontaines-la-Ville,4
33390,Troisfontaines-la-Ville,4
33391,Vaillant,3
33392,Valcourt,4
33393,Valleret,3
33394,Valleroy,1
33395,Varennes-sur-Amance,4
33396,Vaudrecourt,1
33397,Vaudrémont,4
33398,Vauxbons,3
33399,Vaux-sur-Blaise,4
33400,Vaux-sur-Saint-Urbain,4
33401,Vecqueville,4
33402,Velles,4
33403,Verbiesles,3
33404,Verseilles-le-Bas,0
33405,Verseilles-le-Haut,1
33406,Vesaignes-sous-Lafauche,4
33407,Vesaignes-sur-Marne,3
33408,Vesvres-sous-Chalancey,1
33409,Vicq,4
33410,Viéville,4
33411,Vignes-la-Côte,0
33412,Vignory,4
33413,Villars-en-Azois,3
33414,Villars-Santenoge,3
33415,Ville-en-Blaisois,4
33416,Villegusien-le-Lac,3
33417,Villegusien-le-Lac,3
33418,Villegusien-le-Lac,3
33419,Villegusien-le-Lac,3
33420,Villegusien-le-Lac,3
33421,Villiers-en-Lieu,4
33422,Villiers-le-Sec,4
33423,Villiers-lès-Aprey,4
33424,Villiers-sur-Suize,3
33425,Violot,4
33426,Vitry-en-Montagne,1
33427,Vitry-lès-Nogent,4
33428,Vivey,3
33429,Voillecomte,4
33430,Voisey,4
33431,Voisey,0
33432,Voisines,0
33433,Voncourt,1
33434,Vouécourt,3
33435,Vraincourt,4
33436,Vroncourt-la-Côte,3
33437,Wassy,4
33438,Wassy,4
33439,Wassy,4
33440,Ahuillé,1
33441,Ahuillé,1
33442,Alexain,3
33443,Ambrières-les-Vallées,1
33444,Ambrières-les-Vallées,1
33445,Ampoigné,1
33446,Andouillé,3
33447,Andouillé,3
33448,Andouillé,0
33449,Argenton-Notre-Dame,3
33450,Argentré,0
33451,Argentré,0
33452,Aron,1
33453,Arquenay,3
33454,Assé-le-Bérenger,4
33455,Astillé,3
33456,Athée,1
33457,Averton,0
33458,Azé,1
33459,Azé,1
33460,Azé,1
33461,Azé,1
33462,La Baconnière,0
33463,Bais,3
33464,Val-du-Maine,1
33465,Val-du-Maine,1
33466,Ballots,3
33467,Bannes,1
33468,La Bazoge-Montpinçon,1
33469,La Bazouge-de-Chemeré,3
33470,La Bazouge-des-Alleux,3
33471,Bazougers,3
33472,Beaulieu-sur-Oudon,1
33473,Beaumont-Pied-de-Boeuf,1
33474,Belgeard,0
33475,Bierné,3
33476,Le Bignon-du-Maine,3
33477,La Bigottière,3
33478,La Boissière,3
33479,Bonchamp-lès-Laval,0
33480,Bonchamp-lès-Laval,0
33481,Bonchamp-lès-Laval,1
33482,Bonchamp-lès-Laval,0
33483,Bonchamp-lès-Laval,1
33484,Bouchamps-lès-Craon,3
33485,Bouère,1
33486,Bouessay,3
33487,Boulay-les-Ifs,1
33488,Le Bourgneuf-la-Forêt,3
33489,Bourgon,0
33490,Brains-sur-les-Marches,3
33491,Brecé,3
33492,Brée,3
33493,La Brûlatte,3
33494,Le Buret,3
33495,Carelles,1
33496,Chailland,0
33497,Châlons-du-Maine,0
33498,Champéon,3
33499,Champfrémont,3
33500,Champgenéteux,3
33501,Changé,1
33502,Changé,1
33503,Changé,1
33504,Changé,0
33505,Chantrigné,1
33506,La Chapelle-Anthenaise,0
33507,La Chapelle-au-Riboul,3
33508,La Chapelle-Craonnaise,3
33509,La Chapelle-Rainsouin,3
33510,Charchigné,3
33511,Château-Gontier,1
33512,Château-Gontier,1
33513,Château-Gontier,1
33514,Château-Gontier,1
33515,Château-Gontier,1
33516,Château-Gontier,1
33517,Château-Gontier,1
33518,Château-Gontier,1
33519,Châtelain,3
33520,Châtillon-sur-Colmont,3
33521,Châtres-la-Forêt,0
33522,Chemazé,3
33523,Chémeré-le-Roi,3
33524,Chérancé,1
33525,Chevaigné-du-Maine,1
33526,Colombiers-du-Plessis,1
33527,Commer,0
33528,Congrier,3
33529,Contest,1
33530,Cosmes,3
33531,Cossé-en-Champagne,3
33532,Cossé-le-Vivien,1
33533,Coudray,0
33534,Couesmes-Vaucé,1
33535,Couptrain,1
33536,Courbeveille,1
33537,Courcité,1
33538,Craon,1
33539,Craon,1
33540,Craon,1
33541,Craon,1
33542,Crennes-sur-Fraubée,0
33543,La Croixille,3
33544,La Cropte,1
33545,Cuillé,3
33546,Daon,0
33547,Denazé,1
33548,Désertines,1
33549,Deux-Evailles,3
33550,La Dorée,3
33551,Entrammes,1
33552,Entrammes,1
33553,Ernée,1
33554,Ernée,1
33555,Ernée,1
33556,Ernée,1
33557,Evron,3
33558,Evron,3
33559,Evron,1
33560,Evron,1
33561,Fontaine-Couverte,1
33562,Forcé,1
33563,Fougerolles-du-Plessis,1
33564,Fougerolles-du-Plessis,3
33565,Fromentières,1
33566,Gastines,3
33567,Le Genest-Saint-Isle,0
33568,Le Genest-Saint-Isle,0
33569,Gennes-sur-Glaize,3
33570,Gennes-sur-Glaize,1
33571,Gesnes,3
33572,Gesvres,3
33573,Gorron,1
33574,La Gravelle,3
33575,Grazay,0
33576,Grez-en-Bouère,3
33577,La Haie-Traversaine,0
33578,Le Ham,3
33579,Hambers,3
33580,Hardanges,3
33581,Hercé,3
33582,Le Horps,1
33583,Houssay,1
33584,Le Housseau-Brétignolles,1
33585,L'Huisserie,1
33586,L'Huisserie,0
33587,L'Huisserie,0
33588,L'Huisserie,0
33589,Izé,3
33590,Javron-les-Chapelles,1
33591,Javron-les-Chapelles,0
33592,Jublains,3
33593,Juvigné,3
33594,Laigné,1
33595,Landivy,1
33596,Larchamp,3
33597,Lassay-les-Châteaux,1
33598,Lassay-les-Châteaux,1
33599,Laubrières,3
33600,Launay-Villiers,3
33601,Laval,0
33602,Laval,0
33603,Laval,1
33604,Laval,2
33605,Laval,0
33606,Laval,0
33607,Laval,0
33608,Laval,1
33609,Laval,1
33610,Laval,1
33611,Laval,0
33612,Laval,1
33613,Laval,1
33614,Laval,1
33615,Laval,1
33616,Laval,1
33617,Laval,0
33618,Laval,2
33619,Laval,0
33620,Laval,2
33621,Laval,1
33622,Laval,1
33623,Laval,0
33624,Laval,0
33625,Laval,0
33626,Laval,1
33627,Laval,0
33628,Laval,1
33629,Laval,0
33630,Laval,0
33631,Laval,0
33632,Laval,0
33633,Laval,0
33634,Lesbois,3
33635,Levaré,1
33636,Lignières-Orgères,3
33637,Livet,3
33638,Livré-la-Touche,3
33639,Loigné-sur-Mayenne,1
33640,Loiron-Ruillé,3
33641,Loiron-Ruillé,0
33642,Longuefuye,3
33643,Loupfougères,3
33644,Louverné,1
33645,Louverné,0
33646,Louverné,0
33647,Louvigné,0
33648,Madré,3
33649,Maisoncelles-du-Maine,3
33650,Marcillé-la-Ville,3
33651,Marigné-Peuton,1
33652,Martigné-sur-Mayenne,1
33653,Mayenne,0
33654,Mayenne,1
33655,Mayenne,0
33656,Mayenne,1
33657,Mayenne,0
33658,Mayenne,1
33659,Mayenne,0
33660,Mayenne,0
33661,Mayenne,0
33662,Mée,1
33663,Ménil,1
33664,Méral,3
33665,Meslay-du-Maine,1
33666,Meslay-du-Maine,1
33667,Meslay-du-Maine,1
33668,Mézangers,3
33669,Montaudin,3
33670,Montenay,3
33671,Montflours,0
33672,Montigné-le-Brillant,0
33673,Montjean,3
33674,Montourtier,3
33675,Montreuil-Poulay,3
33676,Montsûrs-Saint Céneré,1
33677,Montsûrs-Saint Céneré,3
33678,Montsûrs-Saint Céneré,3
33679,Moulay,1
33680,Neau,3
33681,Neuilly-le-Vendin,3
33682,Niafles,3
33683,Nuillé-sur-Vicoin,0
33684,Olivet,0
33685,Oisseau,3
33686,Origné,0
33687,La Pallu,3
33688,Parigné-sur-Braye,0
33689,Parné-sur-Roc,0
33690,Le Pas,3
33691,La Pellerine,1
33692,Peuton,3
33693,Placé,1
33694,Pommerieux,0
33695,Pontmain,1
33696,Port-Brillet,0
33697,Préaux,1
33698,Pré-en-Pail-Saint-Samson,3
33699,Pré-en-Pail-Saint-Samson,3
33700,Quelaines-Saint-Gault,1
33701,Quelaines-Saint-Gault,3
33702,Ravigny,3
33703,Renazé,1
33704,Renazé,0
33705,Rennes-en-Grenouilles,3
33706,Le Ribay,3
33707,La Roë,3
33708,La Rouaudière,3
33709,Ruillé-Froid-Fonds,3
33710,Sacé,0
33711,Saint-Aignan-de-Couptrain,1
33712,Saint-Aignan-sur-Roë,1
33713,Saint-Aubin-du-Désert,1
33714,Saint-Aubin-Fosse-Louvain,1
33715,Saint-Baudelle,0
33716,Saint-Berthevin,1
33717,Saint-Berthevin,1
33718,Saint-Berthevin,1
33719,Saint-Berthevin,1
33720,Saint-Berthevin,1
33721,Saint-Berthevin,0
33722,Saint-Berthevin,0
33723,Saint-Berthevin-la-Tannière,1
33724,Saint-Brice,3
33725,Saint-Calais-du-Désert,3
33726,Saint-Charles-la-Forêt,1
33727,Saint-Christophe-du-Luat,3
33728,Saint-Cyr-en-Pail,3
33729,Saint-Cyr-le-Gravelais,3
33730,Saint-Denis-d'Anjou,1
33731,Saint-Denis-de-Gastines,1
33732,Saint-Denis-du-Maine,1
33733,Saint-Ellier-du-Maine,3
33734,Saint-Erblon,3
33735,Saint-Fort,1
33736,Saint-Fort,1
33737,Saint-Fraimbault-de-Prières,0
33738,Sainte-Gemmes-le-Robert,3
33739,Saint-Georges-Buttavent,3
33740,Saint-Georges-le-Fléchard,0
33741,Saint-Georges-sur-Erve,3
33742,Saint-Germain-d'Anxure,3
33743,Saint-Germain-de-Coulamer,3
33744,Saint-Germain-le-Fouilloux,0
33745,Saint-Germain-le-Guillaume,3
33746,Saint-Hilaire-du-Maine,3
33747,Blandouet-Saint Jean,3
33748,Blandouet-Saint Jean,1
33749,Saint-Jean-sur-Mayenne,0
33750,Saint-Julien-du-Terroux,3
33751,Saint-Laurent-des-Mortiers,1
33752,Saint-Léger-en-charnie,3
33753,Saint-Loup-du-Dorat,3
33754,Saint-Loup-du-Gast,0
33755,Sainte-Marie-du-Bois,3
33756,Saint-Mars-du-Désert,3
33757,Saint-Mars-sur-Colmont,1
33758,Saint-Mars-sur-la-Futaie,3
33759,Saint-Martin-de-Connée,3
33760,Saint-Martin-du-Limet,3
33761,Saint-Michel-de-Feins,3
33762,Saint-Michel-de-la-Roë,3
33763,Saint-Ouën-des-Toits,0
33764,Saint-Ouën-des-Vallons,3
33765,Saint-Pierre-des-Landes,1
33766,Saint-Pierre-des-Nids,3
33767,Saint-Pierre-la-Cour,3
33768,Saint-Pierre-sur-Erve,1
33769,Saint-Pierre-sur-Orthe,1
33770,Saint-Poix,1
33771,Saint-Quentin-les-Anges,3
33772,Saint-Saturnin-du-Limet,3
33773,Saint-Sulpice,1
33774,Sainte-Suzanne et Chammes,1
33775,Sainte-Suzanne et Chammes,3
33776,Saint-Thomas-de-Courceriers,3
33777,Saulges,1
33778,La Selle-Craonnaise,3
33779,Senonnes,1
33780,Simplé,3
33781,Soucé,3
33782,Soulgé-sur-Ouette,3
33783,Thuboeuf,3
33784,Thorigné-en-Charnie,1
33785,Torcé-Viviers-en-Charnie,3
33786,Trans,1
33787,Vaiges,3
33788,Vautorte,3
33789,Vieuvy,1
33790,Villaines-la-Juhel,3
33791,Villaines-la-Juhel,1
33792,Villepail,3
33793,Villiers-Charlemagne,1
33794,Vimarcé,3
33795,Voutré,3
33796,Abaucourt,4
33797,Abbéville-lès-Conflans,0
33798,Aboncourt,3
33799,Affléville,4
33800,Affracourt,3
33801,Agincourt,1
33802,Aingeray,4
33803,Allain,4
33804,Allamont,3
33805,Allamps,3
33806,Allondrelle-la-Malmaison,3
33807,Allondrelle-la-Malmaison,3
33808,Amance,0
33809,Amenoncourt,4
33810,Ancerviller,3
33811,Anderny,4
33812,Andilly,4
33813,Angomont,0
33814,Anoux,4
33815,Ansauville,3
33816,Anthelupt,3
33817,Armaucourt,4
33818,Arnaville,4
33819,Arracourt,3
33820,Arraye-et-Han,4
33821,Art-sur-Meurthe,3
33822,Art-sur-Meurthe,3
33823,Athienville,3
33824,Atton,4
33825,Auboué,2
33826,Auboué,2
33827,Auboué,2
33828,Audun-le-Roman,4
33829,Audun-le-Roman,4
33830,Autrepierre,3
33831,Autreville-sur-Moselle,3
33832,Autrey-sur-Madon,3
33833,Avillers,4
33834,Avrainville,3
33835,Avricourt,4
33836,Avril,4
33837,Azelot,3
33838,Azerailles,3
33839,Baccarat,4
33840,Baccarat,4
33841,Baccarat,4
33842,Baccarat,4
33843,Badonviller,4
33844,Badonviller,4
33845,Bagneux,3
33846,Bainville-aux-Miroirs,4
33847,Bainville-sur-Madon,4
33848,Barbas,4
33849,Barbonville,4
33850,Barisey-au-Plain,4
33851,Barisey-la-Côte,4
33852,Baroches (Les),4
33853,Baroches (Les),4
33854,Baslieux,4
33855,Baslieux,4
33856,Bathelémont,3
33857,Batilly,4
33858,Battigny,4
33859,Bauzemont,3
33860,Bayon,3
33861,Bayonville-sur-Mad,4
33862,Bazailles,3
33863,Beaumont,4
33864,Béchamps,3
33865,Belleau,4
33866,Belleau,4
33867,Belleau,0
33868,Belleau,4
33869,Belleau,4
33870,Belleville,4
33871,Bénaménil,4
33872,Benney,3
33873,Bernécourt,3
33874,Bertrambois,4
33875,Bertrichamps,4
33876,Bettainvillers,4
33877,Beuveille,4
33878,Beuvezin,3
33879,Beuvillers,3
33880,Bey-sur-Seille,3
33881,Bezange-la-Grande,4
33882,Bezaumont,4
33883,Bicqueley,4
33884,Bienville-la-Petite,4
33885,Bionville,3
33886,Blainville-sur-l'Eau,4
33887,Blainville-sur-l'Eau,4
33888,Blainville-sur-l'Eau,4
33889,Blainville-sur-l'Eau,4
33890,Blâmont,4
33891,Blémerey,3
33892,Blénod-lès-Pont-à-Mousson,4
33893,Blénod-lès-Pont-à-Mousson,4
33894,Blénod-lès-Pont-à-Mousson,4
33895,Blénod-lès-Toul,4
33896,Boismont,4
33897,Boncourt,4
33898,Bonviller,3
33899,Bonvillers (Mont),4
33900,Borville,4
33901,Boucq,4
33902,Bouillonville,4
33903,Bouvron,4
33904,Bouxières-aux-Chênes,3
33905,Bouxières-aux-Dames,3
33906,Bouxières-aux-Dames,3
33907,Bouxières-aux-Dames,3
33908,Bouxières-sous-Froidmont,4
33909,Bouzanville,4
33910,Brainville,3
33911,Bralleville,3
33912,Bratte,3
33913,Bréhain-la-Ville,4
33914,Bréménil,4
33915,Brémoncourt,3
33916,Val de Briey,2
33917,Val de Briey,2
33918,Val de Briey,0
33919,Val de Briey,2
33920,Val de Briey,4
33921,Val de Briey,4
33922,Val de Briey,4
33923,Brin-sur-Seille,3
33924,Brouville,4
33925,Bruley,3
33926,Bruville,3
33927,Buissoncourt,4
33928,Bulligny,0
33929,Bures,3
33930,Buriville,4
33931,Burthecourt-aux-Chênes,3
33932,Ceintrey,4
33933,Cerville,3
33934,Chaligny,4
33935,Chaligny,4
33936,Chambley-Bussières,4
33937,Champenoux,3
33938,Champey-sur-Moselle,4
33939,Champigneulles,4
33940,Champigneulles,0
33941,Champigneulles,0
33942,Champigneulles,0
33943,Champigneulles,3
33944,Champigneulles,4
33945,Chanteheux,3
33946,Chanteheux,4
33947,Chaouilley,4
33948,Charency-Vezin,4
33949,Charey,3
33950,Charmes-la-Côte,4
33951,Charmois,3
33952,Chaudeney-sur-Moselle,4
33953,Chavigny,0
33954,Chavigny,0
33955,Chazelles-sur-Albe,4
33956,Chenevières,4
33957,Chenicourt,4
33958,Chenières,3
33959,Choloy-Ménillot,4
33960,Cirey-sur-Vezouze,4
33961,Cirey-sur-Vezouze,4
33962,Clayeures,3
33963,Clémery,3
33964,Clérey-sur-Brenon,3
33965,Coincourt,3
33966,Colmey,4
33967,Colombey-les-Belles,4
33968,Conflans-en-Jarnisy,4
33969,Conflans-en-Jarnisy,4
33970,Cons-la-Grandville,3
33971,Cosnes-et-Romain,3
33972,Cosnes-et-Romain,3
33973,Cosnes-et-Romain,4
33974,Courbesseaux,3
33975,Courcelles,3
33976,Coyviller,3
33977,Crantenoy,3
33978,Crépey,4
33979,Crévéchamps,4
33980,Crévic,4
33981,Crézilles,4
33982,Crion,3
33983,Croismare,4
33984,Crusnes,0
33985,Crusnes,2
33986,Custines,4
33987,Custines,4
33988,Custines,3
33989,Cutry,0
33990,Damelevières,4
33991,Damelevières,4
33992,Damelevières,4
33993,Damelevières,4
33994,Dampvitoux,4
33995,Deneuvre,4
33996,Deuxville,4
33997,Diarville,3
33998,Dieulouard,4
33999,Dieulouard,4
34000,Dieulouard,4
34001,Dieulouard,4
34002,Dolcourt,4
34003,Dombasle-sur-Meurthe,4
34004,Dombasle-sur-Meurthe,4
34005,Dombasle-sur-Meurthe,4
34006,Dombasle-sur-Meurthe,4
34007,Dombasle-sur-Meurthe,0
34008,Dombasle-sur-Meurthe,4
34009,Dombasle-sur-Meurthe,4
34010,Dombasle-sur-Meurthe,3
34011,Domèvre-en-Haye,4
34012,Domèvre-sur-Vezouze,4
34013,Domgermain,4
34014,Domjevin,4
34015,Dommarie-Eulmont,1
34016,Dommartemont,1
34017,Dommartin-la-Chaussée,3
34018,Dommartin-lès-Toul,4
34019,Dommartin-lès-Toul,3
34020,Dommartin-sous-Amance,0
34021,Domprix,3
34022,Domptail-en-l'Air,4
34023,Doncourt-lès-Conflans,4
34024,Doncourt-lès-Longuyon,4
34025,Doncourt-lès-Longuyon,4
34026,Drouville,4
34027,Ecrouves,4
34028,Ecrouves,4
34029,Ecrouves,4
34030,Einvaux,4
34031,Einville-au-Jard,4
34032,Emberménil,4
34033,Epiez-sur-Chiers,3
34034,Eply,3
34035,Erbéviller-sur-Amezule,3
34036,Errouville,2
34037,Essey-et-Maizerais,4
34038,Essey-la-Côte,3
34039,Essey-lès-Nancy,0
34040,Essey-lès-Nancy,0
34041,Essey-lès-Nancy,0
34042,Essey-lès-Nancy,2
34043,Essey-lès-Nancy,0
34044,Essey-lès-Nancy,1
34045,Essey-lès-Nancy,0
34046,Etreval,0
34047,Eulmont,0
34048,Euvezin,4
34049,Faulx,4
34050,Favières,4
34051,Fécocourt,4
34052,Fenneviller,3
34053,Ferrières,3
34054,Fey-en-Haye,3
34055,Fillières,0
34056,Flainval,4
34057,Flavigny-sur-Moselle,3
34058,Fléville-devant-Nancy,1
34059,Fléville-devant-Nancy,0
34060,Fléville-devant-Nancy,0
34061,Fléville-Lixières,3
34062,Flin,4
34063,Flirey,4
34064,Fontenoy-la-Joûte,4
34065,Fontenoy-sur-Moselle,3
34066,Forcelles-Saint-Gorgon,3
34067,Forcelles-sous-Gugney,3
34068,Foug,4
34069,Foug,4
34070,Fraimbois,3
34071,Fraisnes-en-Saintois,0
34072,Francheville,4
34073,Franconville,3
34074,Fréménil,4
34075,Frémonville,3
34076,Fresnois-la-Montagne,3
34077,Friauville,4
34078,Frolois,3
34079,Frouard,2
34080,Frouard,0
34081,Frouard,4
34082,Frouard,4
34083,Frouard,4
34084,Frouard,4
34085,Froville,4
34086,Gélacourt,4
34087,Gélaucourt,3
34088,Gellenoncourt,3
34089,Gémonville,4
34090,Gerbécourt-et-Haplemont,3
34091,Gerbéviller,4
34092,Germiny,4
34093,Germonville,0
34094,Gézoncourt,4
34095,Gibeaumeix,3
34096,Giraumont,4
34097,Giriviller,3
34098,Glonville,4
34099,Gogney,0
34100,Gondrecourt-Aix,4
34101,Gondreville,3
34102,Gondreville,3
34103,Gondrexon,3
34104,Gorcy,4
34105,Goviller,4
34106,Grand-Failly,4
34107,Grand-Failly,1
34108,Grimonviller,4
34109,Gripport,4
34110,Griscourt,4
34111,Grosrouvres,4
34112,Gugney,3
34113,Gye,4
34114,Hablainville,4
34115,Hagéville,4
34116,Haigneville,3
34117,Halloville,4
34118,Hammeville,3
34119,Hamonville,4
34120,Hannonville-Suzémont,4
34121,Haraucourt,4
34122,Harbouey,3
34123,Haroué,3
34124,Hatrize,4
34125,Haucourt-Moulaine,0
34126,Haucourt-Moulaine,4
34127,Haucourt-Moulaine,2
34128,Haudonville,4
34129,Haussonville,4
34130,Heillecourt,1
34131,Heillecourt,1
34132,Heillecourt,3
34133,Heillecourt,0
34134,Heillecourt,3
34135,Hénaménil,4
34136,Herbéviller,3
34137,Hériménil,4
34138,Herserange,2
34139,Herserange,2
34140,Herserange,2
34141,Hoéville,3
34142,Homécourt,2
34143,Homécourt,2
34144,Homécourt,2
34145,Homécourt,2
34146,Houdelmont,3
34147,Houdemont,1
34148,Houdemont,0
34149,Houdreville,4
34150,Housséville,3
34151,Hudiviller,3
34152,Hussigny-Godbrange,0
34153,Hussigny-Godbrange,2
34154,Hussigny-Godbrange,0
34155,Igney,3
34156,Jaillon,4
34157,Jarny,2
34158,Jarny,2
34159,Jarny,2
34160,Jarny,2
34161,Jarny,2
34162,Jarny,2
34163,Jarny,0
34164,Jarville-la-Malgrange,0
34165,Jarville-la-Malgrange,4
34166,Jarville-la-Malgrange,2
34167,Jarville-la-Malgrange,0
34168,Jarville-la-Malgrange,2
34169,Jarville-la-Malgrange,1
34170,Jarville-la-Malgrange,0
34171,Jarville-la-Malgrange,0
34172,Jaulny,4
34173,Jeandelaincourt,4
34174,Jeandelize,4
34175,Jevoncourt,0
34176,Jezainville,4
34177,Joeuf,2
34178,Joeuf,2
34179,Joeuf,2
34180,Joeuf,2
34181,Joeuf,2
34182,Joeuf,2
34183,Jolivet,3
34184,Joppécourt,4
34185,Jouaville,4
34186,Joudreville,4
34187,Juvrecourt,4
34188,Labry,4
34189,Lachapelle,4
34190,Lagney,4
34191,Laître-sous-Amance,3
34192,Laix,3
34193,Laloeuf,3
34194,Lamath,4
34195,Landécourt,4
34196,Landremont,4
34197,Landres,4
34198,Laneuvelotte,3
34199,Laneuveville-aux-Bois,4
34200,Laneuveville-derrière-Foug,4
34201,Laneuveville-devant-Bayon,3
34202,Laneuveville-devant-Nancy,3
34203,Laneuveville-devant-Nancy,4
34204,Laneuveville-devant-Nancy,4
34205,Laneuveville-devant-Nancy,0
34206,Laneuveville-devant-Nancy,4
34207,Laneuveville-devant-Nancy,4
34208,Lanfroicourt,3
34209,Lantéfontaine,3
34210,Lantéfontaine,4
34211,Laronxe,4
34212,Laxou,1
34213,Laxou,1
34214,Laxou,0
34215,Laxou,0
34216,Laxou,0
34217,Laxou,0
34218,Laxou,0
34219,Laxou,0
34220,Laxou,0
34221,Laxou,4
34222,Lay-Saint-Christophe,1
34223,Lay-Saint-Christophe,0
34224,Lay-Saint-Remy,4
34225,Lebeuville,4
34226,Leintrey,3
34227,Lemainville,4
34228,Leménil-Mitry,1
34229,Lenoncourt,4
34230,Lesménils,3
34231,Létricourt,4
34232,Lexy,0
34233,Lexy,3
34234,Lexy,3
34235,Lexy,0
34236,Leyr,4
34237,Limey-Remenauville,4
34238,Lironville,4
34239,Liverdun,4
34240,Liverdun,0
34241,Liverdun,4
34242,Liverdun,3
34243,Liverdun,4
34244,Loisy,4
34245,Longlaville,2
34246,Longuyon,4
34247,Longuyon,4
34248,Longuyon,4
34249,Longuyon,4
34250,Longwy,2
34251,Longwy,2
34252,Longwy,2
34253,Longwy,2
34254,Longwy,2
34255,Longwy,2
34256,Longwy,2
34257,Longwy,2
34258,Longwy,2
34259,Lorey,4
34260,Loromontzey,0
34261,Lubey,4
34262,Lucey,3
34263,Ludres,1
34264,Ludres,1
34265,Ludres,0
34266,Ludres,0
34267,Ludres,0
34268,Ludres,0
34269,Ludres,0
34270,Lunéville,2
34271,Lunéville,4
34272,Lunéville,4
34273,Lunéville,3
34274,Lunéville,3
34275,Lunéville,3
34276,Lunéville,4
34277,Lunéville,3
34278,Lunéville,0
34279,Lunéville,4
34280,Lunéville,2
34281,Lunéville,4
34282,Lunéville,4
34283,Lunéville,3
34284,Lunéville,4
34285,Lupcourt,1
34286,Magnières,3
34287,Maidières,3
34288,Mailly-sur-Seille,4
34289,Mairy-Mainville,0
34290,Mairy-Mainville,4
34291,Maixe,4
34292,Maizières,3
34293,Malavillers,3
34294,Malleloy,4
34295,Malzéville,0
34296,Malzéville,0
34297,Malzéville,0
34298,Malzéville,0
34299,Malzéville,0
34300,Malzéville,0
34301,Mamey,4
34302,Mandres-aux-Quatre-Tours,4
34303,Mangonville,4
34304,Manoncourt-en-Vermois,4
34305,Manoncourt-en-Woëvre,3
34306,Manonville,3
34307,Manonviller,4
34308,Marainviller,4
34309,Marbache,4
34310,Maron,0
34311,Mars-la-Tour,4
34312,Marthemont,4
34313,Martincourt,3
34314,Mattexey,4
34315,Maxéville,0
34316,Maxéville,0
34317,Maxéville,4
34318,Maxéville,2
