,insee_code,group
39111,59491,4
39112,59491,4
39113,59491,2
39114,59491,4
39115,59491,4
39116,59491,4
39117,59491,2
39118,59491,4
39119,59492,4
39120,59493,3
39121,59494,4
39122,59495,4
39123,59495,4
39124,59496,4
39125,59497,3
39126,59497,4
39127,59497,4
39128,59498,3
39129,59499,4
39130,59499,3
39131,59500,4
39132,59501,4
39133,59502,4
39134,59503,4
39135,59504,4
39136,59504,4
39137,59504,4
39138,59505,3
39139,59506,3
39140,59507,0
39141,59507,2
39142,59507,0
39143,59507,0
39144,59507,0
39145,59507,0
39146,59507,2
39147,59507,0
39148,59507,4
39149,59507,0
39150,59507,0
39151,59507,0
39152,59507,0
39153,59508,3
39154,59508,4
39155,59508,3
39156,59508,1
39157,59508,3
39158,59508,3
39159,59508,3
39160,59508,3
39161,59508,3
39162,59508,1
39163,59509,4
39164,59509,4
39165,59509,4
39166,59509,4
39167,59509,4
39168,59509,4
39169,59511,3
39170,59512,2
39171,59512,2
39172,59512,2
39173,59512,2
39174,59512,2
39175,59512,2
39176,59512,2
39177,59512,2
39178,59512,2
39179,59512,2
39180,59512,2
39181,59512,1
39182,59512,0
39183,59512,2
39184,59512,2
39185,59512,2
39186,59512,1
39187,59512,1
39188,59512,2
39189,59512,2
39190,59512,1
39191,59512,0
39192,59512,2
39193,59512,2
39194,59512,2
39195,59512,2
39196,59512,2
39197,59512,2
39198,59512,2
39199,59512,2
39200,59512,2
39201,59512,2
39202,59512,2
39203,59512,2
39204,59512,2
39205,59512,2
39206,59512,2
39207,59512,2
39208,59512,2
39209,59512,2
39210,59512,2
39211,59512,2
39212,59512,0
39213,59512,0
39214,59512,0
39215,59512,2
39216,59513,3
39217,59514,4
39218,59514,3
39219,59514,4
39220,59514,4
39221,59515,4
39222,59516,3
39223,59517,4
39224,59518,3
39225,59519,3
39226,59520,4
39227,59521,4
39228,59522,1
39229,59522,1
39230,59523,1
39231,59523,1
39232,59524,3
39233,59524,4
39234,59524,4
39235,59524,3
39236,59525,4
39237,59525,4
39238,59526,3
39239,59526,4
39240,59526,4
39241,59526,4
39242,59526,4
39243,59526,4
39244,59526,2
39245,59526,4
39246,59526,2
39247,59526,2
39248,59526,4
39249,59526,4
39250,59526,4
39251,59526,4
39252,59526,3
39253,59526,4
39254,59527,0
39255,59527,0
39256,59527,0
39257,59527,0
39258,59527,1
39259,59527,0
39260,59527,0
39261,59527,4
39262,59528,4
39263,59529,3
39264,59530,4
39265,59531,4
39266,59532,4
39267,59533,4
39268,59534,4
39269,59535,3
39270,59536,3
39271,59537,4
39272,59538,4
39273,59539,3
39274,59541,4
39275,59542,4
39276,59543,4
39277,59544,1
39278,59544,3
39279,59544,3
39280,59544,3
39281,59544,4
39282,59544,4
39283,59544,3
39284,59544,4
39285,59544,4
39286,59544,2
39287,59544,4
39288,59545,4
39289,59546,3
39290,59547,4
39291,59548,4
39292,59549,3
39293,59550,4
39294,59550,4
39295,59551,3
39296,59552,4
39297,59553,3
39298,59553,3
39299,59553,3
39300,59553,0
39301,59553,3
39302,59553,3
39303,59554,3
39304,59555,4
39305,59556,4
39306,59557,4
39307,59557,4
39308,59558,4
39309,59558,4
39310,59559,3
39311,59559,3
39312,59560,0
39313,59560,4
39314,59560,3
39315,59560,2
39316,59560,4
39317,59560,0
39318,59560,0
39319,59560,4
39320,59560,4
39321,59562,4
39322,59563,3
39323,59564,4
39324,59564,4
39325,59564,4
39326,59565,3
39327,59566,4
39328,59566,4
39329,59566,3
39330,59567,4
39331,59568,3
39332,59569,4
39333,59569,4
39334,59569,4
39335,59569,4
39336,59569,4
39337,59569,4
39338,59569,4
39339,59569,4
39340,59569,4
39341,59569,4
39342,59569,2
39343,59569,2
39344,59570,1
39345,59571,4
39346,59571,4
39347,59571,4
39348,59571,4
39349,59572,4
39350,59573,4
39351,59574,4
39352,59574,4
39353,59574,4
39354,59574,4
39355,59574,4
39356,59574,4
39357,59574,2
39358,59574,4
39359,59574,4
39360,59575,3
39361,59576,4
39362,59577,3
39363,59578,3
39364,59579,4
39365,59580,3
39366,59580,3
39367,59580,3
39368,59581,3
39369,59581,3
39370,59581,3
39371,59582,4
39372,59583,4
39373,59584,3
39374,59585,0
39375,59585,4
39376,59585,0
39377,59586,3
39378,59586,3
39379,59586,3
39380,59586,0
39381,59587,3
39382,59588,3
39383,59588,3
39384,59588,3
39385,59588,1
39386,59588,4
39387,59588,3
39388,59588,3
39389,59589,4
39390,59589,4
39391,59590,4
39392,59591,4
39393,59592,3
39394,59592,4
39395,59592,4
39396,59593,4
39397,59594,4
39398,59595,3
39399,59596,3
39400,59597,3
39401,59598,3
39402,59598,3
39403,59598,3
39404,59599,2
39405,59599,2
39406,59599,0
39407,59599,2
39408,59599,2
39409,59599,2
39410,59599,2
39411,59599,4
39412,59599,2
39413,59599,3
39414,59599,2
39415,59599,2
39416,59599,0
39417,59599,2
39418,59599,0
39419,59599,2
39420,59599,4
39421,59599,2
39422,59599,2
39423,59599,2
39424,59599,2
39425,59599,2
39426,59599,2
39427,59599,2
39428,59599,2
39429,59599,2
39430,59599,4
39431,59599,4
39432,59599,2
39433,59599,4
39434,59599,2
39435,59599,2
39436,59599,2
39437,59599,2
39438,59599,2
39439,59599,2
39440,59599,2
39441,59599,2
39442,59599,2
39443,59599,4
39444,59599,2
39445,59599,2
39446,59599,3
39447,59599,4
39448,59599,2
39449,59599,2
39450,59599,4
39451,59599,2
39452,59599,2
39453,59600,1
39454,59601,4
39455,59601,4
39456,59602,1
39457,59603,4
39458,59603,4
39459,59603,4
39460,59603,4
39461,59603,4
39462,59604,4
39463,59605,3
39464,59606,1
39465,59606,3
39466,59606,3
39467,59606,1
39468,59606,1
39469,59606,3
39470,59606,4
39471,59606,0
39472,59606,0
39473,59606,2
39474,59606,1
39475,59606,0
39476,59606,0
39477,59606,0
39478,59606,0
39479,59606,4
39480,59606,2
39481,59606,4
39482,59606,2
39483,59606,4
39484,59606,4
39485,59606,4
39486,59606,4
39487,59607,4
39488,59608,3
39489,59609,3
39490,59610,3
39491,59611,1
39492,59611,1
39493,59612,3
39494,59613,4
39495,59614,4
39496,59615,3
39497,59615,3
39498,59616,4
39499,59616,4
39500,59616,4
39501,59616,4
39502,59616,4
39503,59616,4
39504,59616,4
39505,59616,4
39506,59617,4
39507,59618,4
39508,59619,3
39509,59620,4
39510,59622,4
39511,59623,4
39512,59624,4
39513,59625,4
39514,59626,3
39515,59627,4
39516,59628,3
39517,59629,4
39518,59630,4
39519,59630,4
39520,59631,4
39521,59631,4
39522,59632,4
39523,59632,4
39524,59632,4
39525,59632,4
39526,59632,4
39527,59633,4
39528,59634,1
39529,59635,3
39530,59636,3
39531,59636,1
39532,59636,3
39533,59636,3
39534,59636,3
39535,59636,1
39536,59636,3
39537,59636,3
39538,59637,4
39539,59638,3
39540,59639,3
39541,59640,4
39542,59641,4
39543,59641,3
39544,59642,3
39545,59643,3
39546,59645,4
39547,59646,0
39548,59646,1
39549,59646,0
39550,59646,3
39551,59646,3
39552,59646,3
39553,59646,0
39554,59646,1
39555,59646,1
39556,59646,0
39557,59646,0
39558,59646,2
39559,59646,1
39560,59646,0
39561,59646,0
39562,59646,0
39563,59647,4
39564,59647,4
39565,59648,3
39566,59648,0
39567,59648,3
39568,59648,1
39569,59648,0
39570,59648,2
39571,59648,2
39572,59648,0
39573,59648,0
39574,59649,3
39575,59650,4
39576,59650,4
39577,59650,4
39578,59650,4
39579,59650,4
39580,59650,4
39581,59650,4
39582,59650,4
39583,59650,4
39584,59650,4
39585,59650,4
39586,59650,4
39587,59650,4
39588,59650,4
39589,59650,2
39590,59650,4
39591,59650,2
39592,59650,2
39593,59650,2
39594,59650,4
39595,59650,2
39596,59650,2
39597,59650,4
39598,59650,4
39599,59650,4
39600,59650,4
39601,59650,4
39602,59650,4
39603,59650,4
39604,59650,2
39605,59650,4
39606,59650,4
39607,59650,2
39608,59650,3
39609,59650,4
39610,59650,4
39611,59651,4
39612,59652,4
39613,59653,4
39614,59653,4
39615,59653,3
39616,59653,4
39617,59653,4
39618,59653,0
39619,59654,4
39620,59654,4
39621,59654,2
39622,59654,2
39623,59654,4
39624,59655,4
39625,59656,4
39626,59656,4
39627,59656,3
39628,59657,3
39629,59658,3
39630,59659,4
39631,59660,3
39632,59660,3
39633,59661,0
39634,59662,3
39635,59663,3
39636,59663,3
39637,59663,3
39638,59663,4
39639,59664,4
39640,59665,4
39641,59666,4
39642,59667,3
39643,59668,3
39644,59669,3
39645,59670,3
39646,60001,4
39647,60002,4
39648,60003,4
39649,60004,3
39650,60005,4
39651,60006,4
39652,60007,3
39653,60007,3
39654,60007,4
39655,60008,3
39656,60009,3
39657,60010,4
39658,60011,4
39659,60012,4
39660,60012,4
39661,60013,4
39662,60014,4
39663,60015,4
39664,60016,4
39665,60017,4
39666,60019,4
39667,60020,4
39668,60021,4
39669,60022,1
39670,60023,3
39671,60024,4
39672,60025,3
39673,60026,3
39674,60027,3
39675,60028,1
39676,60029,4
39677,60029,4
39678,60030,3
39679,60031,4
39680,60032,4
39681,60033,1
39682,60034,4
39683,60035,4
39684,60036,3
39685,60037,4
39686,60038,4
39687,60039,4
39688,60040,4
39689,60041,4
39690,60041,4
39691,60042,4
39692,60043,4
39693,60044,4
39694,60045,3
39695,60046,4
39696,60047,3
39697,60048,4
39698,60049,4
39699,60050,3
39700,60051,4
39701,60052,4
39702,60053,4
39703,60054,4
39704,60055,4
39705,60056,3
39706,60057,0
39707,60057,1
39708,60057,3
39709,60057,3
39710,60057,4
39711,60057,4
39712,60057,3
39713,60057,2
39714,60057,4
39715,60057,4
39716,60057,3
39717,60057,0
39718,60057,0
39719,60057,0
39720,60057,0
39721,60057,0
39722,60057,4
39723,60057,2
39724,60057,0
39725,60057,2
39726,60057,0
39727,60057,4
39728,60057,1
39729,60057,3
39730,60057,0
39731,60057,0
39732,60057,3
39733,60057,0
39734,60057,2
39735,60057,2
39736,60057,2
39737,60057,2
39738,60057,4
39739,60057,4
39740,60058,4
39741,60059,3
39742,60060,4
39743,60061,3
39744,60062,4
39745,60063,3
39746,60064,4
39747,60065,4
39748,60066,3
39749,60067,4
39750,60068,4
39751,60068,4
39752,60069,4
39753,60070,4
39754,60071,4
39755,60072,4
39756,60073,4
39757,60074,3
39758,60075,4
39759,60076,4
39760,60077,4
39761,60078,3
39762,60079,4
39763,60080,3
39764,60081,4
39765,60082,4
39766,60083,4
39767,60084,4
39768,60085,3
39769,60086,3
39770,60086,4
39771,60087,1
39772,60088,4
39773,60088,4
39774,60088,4
39775,60088,4
39776,60088,3
39777,60089,3
39778,60090,3
39779,60091,4
39780,60092,4
39781,60093,4
39782,60094,4
39783,60095,3
39784,60096,4
39785,60097,3
39786,60098,3
39787,60099,4
39788,60100,3
39789,60101,4
39790,60102,4
39791,60102,4
39792,60103,4
39793,60103,4
39794,60104,4
39795,60104,4
39796,60104,3
39797,60105,4
39798,60106,4
39799,60106,4
39800,60107,3
39801,60107,4
39802,60107,0
39803,60108,4
39804,60109,4
39805,60110,4
39806,60111,4
39807,60112,4
39808,60113,4
39809,60114,4
39810,60115,4
39811,60116,4
39812,60116,4
39813,60116,4
39814,60117,4
39815,60118,4
39816,60119,4
39817,60120,4
39818,60121,4
39819,60122,4
39820,60123,4
39821,60124,4
39822,60125,3
39823,60126,4
39824,60127,4
39825,60128,4
39826,60129,4
39827,60130,4
39828,60131,4
39829,60132,4
39830,60133,4
39831,60134,4
39832,60134,4
39833,60135,4
39834,60136,4
39835,60137,4
39836,60138,1
39837,60139,4
39838,60139,4
39839,60139,4
39840,60139,4
39841,60139,4
39842,60139,3
39843,60140,3
39844,60141,1
39845,60141,1
39846,60141,1
39847,60141,3
39848,60141,1
39849,60142,4
39850,60142,0
39851,60142,3
39852,60143,4
39853,60143,3
39854,60144,3
39855,60145,3
39856,60146,4
39857,60147,3
39858,60148,4
39859,60148,4
39860,60149,3
39861,60150,4
39862,60151,3
39863,60151,0
39864,60152,3
39865,60153,4
39866,60154,3
39867,60155,4
39868,60155,4
39869,60155,4
39870,60156,3
39871,60157,3
39872,60157,0
39873,60157,4
39874,60157,4
39875,60157,4
39876,60157,0
39877,60157,4
39878,60158,4
39879,60159,0
39880,60159,4
39881,60159,2
39882,60159,0
39883,60159,2
39884,60159,1
39885,60159,0
39886,60159,0
39887,60159,2
39888,60159,4
39889,60159,2
39890,60159,0
39891,60159,1
39892,60159,1
39893,60159,1
39894,60159,1
39895,60159,1
39896,60159,0
39897,60159,1
39898,60160,4
39899,60161,3
39900,60162,3
39901,60163,4
39902,60164,4
39903,60165,4
39904,60166,4
39905,60167,4
39906,60168,4
39907,60169,3
39908,60170,1
39909,60171,4
39910,60172,1
39911,60172,1
39912,60173,4
39913,60174,4
39914,60175,2
39915,60175,2
39916,60175,2
39917,60175,2
39918,60175,2
39919,60175,2
39920,60175,2
39921,60175,2
39922,60175,2
39923,60175,2
39924,60175,2
39925,60175,0
39926,60175,0
39927,60175,2
39928,60176,3
39929,60176,3
39930,60176,3
39931,60176,4
39932,60176,4
39933,60176,4
39934,60176,0
39935,60176,4
39936,60176,2
39937,60176,0
39938,60176,4
39939,60176,3
39940,60177,4
39941,60178,4
39942,60178,4
39943,60178,4
39944,60179,4
39945,60180,4
39946,60181,4
39947,60182,4
39948,60183,3
39949,60184,3
39950,60185,4
39951,60186,4
39952,60187,4
39953,60188,4
39954,60188,4
39955,60189,4
39956,60190,4
39957,60191,4
39958,60192,4
39959,60193,4
39960,60194,3
39961,60195,3
39962,60196,4
39963,60196,3
39964,60196,4
39965,60197,3
39966,60198,4
39967,60199,3
39968,60200,4
39969,60201,4
39970,60203,4
39971,60204,4
39972,60205,4
39973,60206,3
39974,60207,4
39975,60208,1
39976,60209,3
39977,60210,3
39978,60211,4
39979,60212,4
39980,60213,3
39981,60214,4
39982,60215,4
39983,60216,4
39984,60217,3
39985,60218,4
39986,60219,4
39987,60220,4
39988,60221,4
39989,60222,4
39990,60223,4
39991,60223,4
39992,60224,4
39993,60225,4
39994,60226,3
39995,60227,4
39996,60228,4
39997,60229,4
39998,60230,4
39999,60231,4
40000,60232,4
40001,60233,4
40002,60234,4
40003,60235,4
40004,60236,4
40005,60237,3
40006,60238,3
40007,60239,4
40008,60240,3
40009,60241,1
40010,60242,4
40011,60243,3
40012,60244,3
40013,60245,4
40014,60245,4
40015,60247,4
40016,60248,4
40017,60249,4
40018,60250,3
40019,60251,3
40020,60252,4
40021,60253,4
40022,60254,4
40023,60255,4
40024,60256,4
40025,60257,3
40026,60258,4
40027,60259,3
40028,60260,4
40029,60261,3
40030,60262,3
40031,60263,4
40032,60264,0
40033,60265,4
40034,60267,4
40035,60268,3
40036,60269,4
40037,60270,3
40038,60271,3
40039,60272,4
40040,60273,3
40041,60274,3
40042,60275,4
40043,60276,4
40044,60277,3
40045,60278,4
40046,60279,4
40047,60280,4
40048,60281,0
40049,60282,1
40050,60282,1
40051,60282,1
40052,60282,1
40053,60282,3
40054,60282,1
40055,60282,1
40056,60283,4
40057,60284,4
40058,60285,4
40059,60286,4
40060,60286,4
40061,60287,4
40062,60288,3
40063,60289,4
40064,60290,4
40065,60291,4
40066,60292,4
40067,60293,3
40068,60294,4
40069,60295,4
40070,60296,3
40071,60297,4
40072,60298,4
40073,60299,4
40074,60300,4
40075,60301,4
40076,60302,4
40077,60303,4
40078,60304,4
40079,60305,4
40080,60306,4
40081,60307,4
40082,60308,4
40083,60309,3
40084,60310,3
40085,60311,4
40086,60312,4
40087,60313,4
40088,60313,4
40089,60314,4
40090,60315,3
40091,60316,4
40092,60317,4
40093,60318,4
40094,60319,4
40095,60320,4
40096,60321,4
40097,60322,4
40098,60323,4
40099,60324,4
40100,60325,3
40101,60326,3
40102,60327,4
40103,60328,4
40104,60329,4
40105,60330,4
40106,60331,3
40107,60332,4
40108,60333,4
40109,60334,4
40110,60335,3
40111,60336,3
40112,60337,0
40113,60338,4
40114,60338,3
40115,60338,3
40116,60339,4
40117,60340,3
40118,60341,3
40119,60342,4
40120,60342,4
40121,60342,4
40122,60343,4
40123,60344,4
40124,60345,4
40125,60346,3
40126,60346,1
40127,60346,1
40128,60346,3
40129,60346,1
40130,60347,4
40131,60348,4
40132,60350,4
40133,60351,4
40134,60352,4
40135,60353,3
40136,60354,3
40137,60355,4
40138,60356,3
40139,60357,4
40140,60358,4
40141,60359,3
40142,60360,4
40143,60360,4
40144,60360,4
40145,60361,3
40146,60362,4
40147,60363,3
40148,60364,4
40149,60365,4
40150,60366,4
40151,60367,3
40152,60368,4
40153,60368,4
40154,60369,3
40155,60370,4
40156,60371,3
40157,60372,4
40158,60373,4
40159,60374,4
40160,60374,4
40161,60375,4
40162,60376,4
40163,60377,4
40164,60378,4
40165,60379,4
40166,60380,4
40167,60381,4
40168,60382,0
40169,60382,0
40170,60382,0
40171,60382,0
40172,60382,3
40173,60382,0
40174,60383,4
40175,60385,4
40176,60386,4
40177,60387,4
40178,60388,4
40179,60389,4
40180,60390,4
40181,60391,4
40182,60392,4
40183,60393,4
40184,60394,4
40185,60395,4
40186,60395,4
40187,60395,4
40188,60395,2
40189,60395,0
40190,60395,2
40191,60395,0
40192,60396,4
40193,60397,3
40194,60398,3
40195,60398,4
40196,60399,4
40197,60400,4
40198,60401,4
40199,60402,3
40200,60402,4
40201,60403,4
40202,60404,4
40203,60405,4
40204,60406,3
40205,60407,4
40206,60408,4
40207,60409,4
40208,60410,4
40209,60411,4
40210,60412,3
40211,60413,3
40212,60414,2
40213,60414,2
40214,60414,4
40215,60414,2
40216,60414,2
40217,60414,2
40218,60414,4
40219,60414,2
40220,60414,2
40221,60415,1
40222,60416,4
40223,60418,4
40224,60420,3
40225,60421,3
40226,60422,1
40227,60423,4
40228,60424,4
40229,60425,4
40230,60426,3
40231,60427,4
40232,60428,1
40233,60429,3
40234,60430,4
40235,60431,4
40236,60432,3
40237,60433,4
40238,60434,3
40239,60435,4
40240,60436,4
40241,60437,4
40242,60438,4
40243,60439,4
40244,60439,4
40245,60439,4
40246,60440,4
40247,60441,3
40248,60442,4
40249,60443,4
40250,60444,3
40251,60445,4
40252,60446,4
40253,60446,4
40254,60446,4
40255,60447,3
40256,60448,4
40257,60449,4
40258,60450,4
40259,60450,4
40260,60451,4
40261,60451,4
40262,60452,3
40263,60454,4
40264,60455,4
40265,60456,4
40266,60457,4
40267,60458,3
40268,60459,4
40269,60460,4
40270,60461,3
40271,60462,4
40272,60462,4
40273,60462,4
40274,60463,0
40275,60463,2
40276,60463,2
40277,60463,4
40278,60463,2
40279,60463,2
40280,60463,2
40281,60463,0
40282,60463,2
40283,60463,2
40284,60463,2
40285,60464,3
40286,60465,4
40287,60466,3
40288,60468,3
40289,60469,4
40290,60470,4
40291,60471,3
40292,60471,4
40293,60471,4
40294,60471,4
40295,60471,2
40296,60471,4
40297,60471,2
40298,60471,3
40299,60472,3
40300,60473,4
40301,60474,4
40302,60475,1
40303,60476,3
40304,60477,4
40305,60478,4
40306,60479,4
40307,60480,3
40308,60481,4
40309,60482,1
40310,60482,0
40311,60482,3
40312,60483,4
40313,60484,4
40314,60485,3
40315,60486,4
40316,60487,3
40317,60488,0
40318,60489,4
40319,60490,3
40320,60491,1
40321,60491,4
40322,60492,4
40323,60493,4
40324,60494,3
40325,60495,4
40326,60496,0
40327,60497,4
40328,60498,4
40329,60499,4
40330,60500,4
40331,60500,4
40332,60501,4
40333,60502,4
40334,60503,4
40335,60504,4
40336,60505,3
40337,60506,4
40338,60507,4
40339,60508,3
40340,60508,3
40341,60508,4
40342,60509,2
40343,60509,4
40344,60509,4
40345,60509,2
40346,60509,4
40347,60509,4
40348,60509,4
40349,60509,4
40350,60510,4
40351,60511,4
40352,60512,3
40353,60513,3
40354,60513,3
40355,60514,4
40356,60515,4
40357,60516,4
40358,60517,4
40359,60518,4
40360,60519,4
40361,60520,4
40362,60521,4
40363,60522,4
40364,60523,4
40365,60524,4
40366,60524,4
40367,60525,1
40368,60526,4
40369,60527,3
40370,60528,3
40371,60529,3
40372,60530,3
40373,60531,3
40374,60533,4
40375,60534,3
40376,60535,4
40377,60536,3
40378,60537,4
40379,60537,4
40380,60537,4
40381,60538,4
40382,60539,4
40383,60540,3
40384,60541,4
40385,60542,4
40386,60543,1
40387,60544,4
40388,60545,4
40389,60546,1
40390,60547,4
40391,60548,4
40392,60549,4
40393,60550,3
40394,60551,4
40395,60552,3
40396,60553,4
40397,60554,4
40398,60555,4
40399,60556,3
40400,60557,4
40401,60558,4
40402,60559,4
40403,60560,3
40404,60561,4
40405,60562,4
40406,60563,4
40407,60564,4
40408,60565,4
40409,60566,4
40410,60567,4
40411,60567,4
40412,60568,4
40413,60569,1
40414,60570,4
40415,60570,4
40416,60571,4
40417,60572,4
40418,60573,4
40419,60574,4
40420,60575,4
40421,60575,4
40422,60576,3
40423,60577,4
40424,60577,4
40425,60578,4
40426,60579,1
40427,60581,4
40428,60581,4
40429,60581,4
40430,60581,4
40431,60582,4
40432,60583,4
40433,60584,4
40434,60584,4
40435,60584,4
40436,60585,4
40437,60586,4
40438,60587,4
40439,60588,4
40440,60589,4
40441,60589,4
40442,60590,4
40443,60591,3
40444,60592,4
40445,60593,4
40446,60594,3
40447,60595,4
40448,60596,4
40449,60597,4
40450,60598,4
40451,60599,3
40452,60600,4
40453,60601,4
40454,60602,1
40455,60603,4
40456,60604,4
40457,60605,4
40458,60608,3
40459,60609,3
40460,60610,3
40461,60611,4
40462,60612,1
40463,60612,1
40464,60612,1
40465,60612,4
40466,60612,1
40467,60612,3
40468,60612,3
40469,60612,3
40470,60613,4
40471,60614,3
40472,60615,4
40473,60616,4
40474,60616,4
40475,60617,4
40476,60618,4
40477,60619,3
40478,60620,3
40479,60621,4
40480,60622,4
40481,60623,3
40482,60624,4
40483,60625,4
40484,60626,4
40485,60627,3
40486,60628,4
40487,60629,4
40488,60630,3
40489,60631,3
40490,60632,4
40491,60632,4
40492,60633,4
40493,60634,4
40494,60635,4
40495,60636,0
40496,60636,4
40497,60636,4
40498,60636,4
40499,60637,4
40500,60638,4
40501,60639,4
40502,60640,4
40503,60641,4
40504,60641,4
40505,60642,4
40506,60643,4
40507,60644,3
40508,60645,3
40509,60646,3
40510,60647,4
40511,60647,3
40512,60648,4
40513,60650,3
40514,60651,4
40515,60651,4
40516,60652,4
40517,60653,4
40518,60654,4
40519,60655,4
40520,60656,4
40521,60657,4
40522,60658,4
40523,60659,3
40524,60660,3
40525,60661,4
40526,60662,4
40527,60663,4
40528,60664,4
40529,60665,4
40530,60665,3
40531,60666,3
40532,60667,4
40533,60667,4
40534,60667,4
40535,60668,3
40536,60668,3
40537,60669,3
40538,60670,3
40539,60670,3
40540,60670,3
40541,60671,1
40542,60672,4
40543,60673,3
40544,60674,1
40545,60675,4
40546,60676,4
40547,60677,4
40548,60678,4
40549,60679,4
40550,60680,3
40551,60681,4
40552,60682,1
40553,60683,4
40554,60684,2
40555,60684,4
40556,60684,0
40557,60685,4
40558,60686,3
40559,60687,4
40560,60688,4
40561,60689,3
40562,60690,4
40563,60691,3
40564,60692,4
40565,60693,4
40566,60694,4
40567,60695,1
40568,60697,1
40569,60698,4
40570,60699,4
40571,60700,3
40572,60701,4
40573,60702,4
40574,60703,4
40575,61001,1
40576,61001,0
40577,61001,0
40578,61001,2
40579,61001,2
40580,61001,2
40581,61001,1
40582,61001,1
40583,61001,0
40584,61001,0
40585,61001,2
40586,61001,3
40587,61001,0
40588,61001,0
40589,61001,0
40590,61001,0
40591,61001,0
40592,61001,3
40593,61001,3
40594,61001,1
40595,61002,3
40596,61005,3
40597,61006,1
40598,61006,0
40599,61006,2
40600,61006,0
40601,61006,1
40602,61006,1
40603,61006,3
40604,61006,0
40605,61006,0
40606,61006,0
40607,61006,0
40608,61006,3
40609,61007,3
40610,61007,3
40611,61007,0
40612,61007,3
40613,61007,0
40614,61007,3
40615,61007,0
40616,61007,0
40617,61007,1
40618,61008,3
40619,61010,3
40620,61011,0
40621,61012,4
40622,61013,3
40623,61014,0
40624,61015,3
40625,61017,3
40626,61018,3
40627,61020,3
40628,61021,3
40629,61023,3
40630,61024,3
40631,61026,3
40632,61028,3
40633,61029,3
40634,61030,3
40635,61032,3
40636,61034,1
40637,61035,3
40638,61036,3
40639,61037,3
40640,61038,3
40641,61039,3
40642,61040,3
40643,61041,4
40644,61043,3
40645,61044,4
40646,61046,3
40647,61048,3
40648,61049,3
40649,61050,3
40650,61051,3
40651,61052,3
40652,61053,3
40653,61054,4
40654,61055,3
40655,61056,3
40656,61060,4
40657,61061,3
40658,61062,4
40659,61063,3
40660,61064,3
40661,61066,4
40662,61067,3
40663,61068,3
40664,61069,3
40665,61070,3
40666,61071,1
40667,61072,3
40668,61074,3
40669,61075,3
40670,61076,3
40671,61077,0
40672,61078,3
40673,61079,3
40674,61080,4
40675,61081,4
40676,61081,3
40677,61081,3
40678,61082,3
40679,61084,3
40680,61085,1
40681,61086,3
40682,61087,3
40683,61088,3
40684,61089,3
40685,61091,3
40686,61092,3
40687,61093,3
40688,61094,0
40689,61095,3
40690,61096,3
40691,61096,3
40692,61096,4
40693,61096,3
40694,61097,3
40695,61098,3
40696,61099,3
40697,61100,3
40698,61101,3
40699,61102,4
40700,61103,3
40701,61104,4
40702,61105,3
40703,61107,3
40704,61108,3
40705,61111,3
40706,61113,1
40707,61114,3
40708,61116,3
40709,61116,3
40710,61116,3
40711,61117,0
40712,61117,0
40713,61118,1
40714,61120,1
40715,61121,3
40716,61122,3
40717,61123,3
40718,61124,3
40719,61126,3
40720,61129,1
40721,61130,3
40722,61133,3
40723,61137,3
40724,61138,3
40725,61139,3
40726,61140,3
40727,61141,1
40728,61142,1
40729,61143,0
40730,61143,1
40731,61145,1
40732,61145,3
40733,61145,1
40734,61145,1
40735,61146,3
40736,61148,3
40737,61149,3
40738,61150,3
40739,61151,3
40740,61152,3
40741,61153,3
40742,61153,1
40743,61153,3
40744,61153,1
40745,61153,3
40746,61153,3
40747,61156,3
40748,61158,3
40749,61159,1
40750,61160,1
40751,61162,3
40752,61163,3
40753,61164,3
40754,61165,3
40755,61166,3
40756,61167,3
40757,61167,3
40758,61167,1
40759,61167,1
40760,61167,3
40761,61167,3
40762,61167,3
40763,61167,4
40764,61167,3
40765,61167,3
40766,61168,1
40767,61168,0
40768,61168,0
40769,61168,3
40770,61168,3
40771,61169,0
40772,61169,1
40773,61169,0
40774,61169,2
40775,61169,2
40776,61169,0
40777,61169,0
40778,61169,4
40779,61169,0
40780,61169,2
40781,61169,0
40782,61169,1
40783,61169,1
40784,61170,3
40785,61171,3
40786,61172,0
40787,61173,1
40788,61176,3
40789,61178,0
40790,61180,3
40791,61181,3
40792,61182,3
40793,61183,3
40794,61187,4
40795,61188,3
40796,61189,3
40797,61190,3
40798,61192,3
40799,61193,3
40800,61194,3
40801,61195,3
40802,61196,3
40803,61196,1
40804,61196,0
40805,61196,1
40806,61196,3
40807,61196,0
40808,61197,3
40809,61198,3
40810,61199,4
40811,61202,3
40812,61203,3
40813,61206,3
40814,61207,3
40815,61208,3
40816,61209,3
40817,61210,3
40818,61211,3
40819,61211,3
40820,61211,1
40821,61211,3
40822,61211,4
40823,61211,3
40824,61211,1
40825,61212,3
40826,61213,3
40827,61214,1
40828,61214,3
40829,61214,3
40830,61214,3
40831,61215,3
40832,61216,0
40833,61217,3
40834,61218,0
40835,61218,3
40836,61219,3
40837,61221,4
40838,61222,3
40839,61224,3
40840,61225,1
40841,61227,3
40842,61228,4
40843,61229,3
40844,61230,3
40845,61230,3
40846,61230,4
40847,61230,4
40848,61230,3
40849,61230,1
40850,61230,3
40851,61230,1
40852,61231,3
40853,61232,3
40854,61233,3
40855,61234,0
40856,61237,3
40857,61238,4
40858,61240,3
40859,61241,3
